JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 33,USERLEVEL,-16,User 4,53,24,87,130,210,41,52,6397,3203
Adoption Test - Account 33,USERLEVEL,-15,User 4,16,42,71,0,146,38,985,1957,15080
Adoption Test - Account 33,USERLEVEL,-14,User 4,33,11,70,76,198,19,99,6588,11567
Adoption Test - Account 33,USERLEVEL,-13,User 4,59,20,59,85,247,35,100,1023,13195
Adoption Test - Account 33,USERLEVEL,-12,User 4,8,46,144,116,177,27,354,7932,5996
Adoption Test - Account 33,USERLEVEL,-11,User 4,64,24,139,30,239,1,744,6268,17935
Adoption Test - Account 33,USERLEVEL,-10,User 4,34,23,120,133,140,35,301,140,17668
Adoption Test - Account 33,USERLEVEL,-9,User 4,78,45,54,58,121,22,929,7432,15056
Adoption Test - Account 33,USERLEVEL,-8,User 4,28,48,121,148,140,6,462,4655,16468
Adoption Test - Account 33,USERLEVEL,-7,User 4,64,42,157,113,165,27,320,2191,19732
Adoption Test - Account 33,USERLEVEL,-6,User 4,28,36,68,104,191,13,779,7726,12769
Adoption Test - Account 33,USERLEVEL,-5,User 4,9,34,182,9,110,39,191,22,19745
Adoption Test - Account 33,USERLEVEL,-4,User 4,41,30,153,125,237,21,362,8085,9395
Adoption Test - Account 33,USERLEVEL,-3,User 4,15,32,188,102,186,16,854,989,6971
Adoption Test - Account 33,USERLEVEL,-2,User 4,83,30,163,149,118,37,548,6572,19615
Adoption Test - Account 33,USERLEVEL,-1,User 4,65,32,141,38,196,53,257,2953,5792
Adoption Test - Account 33,USERLEVEL,0,User 4,16,13,161,96,141,28,368,8555,3281
Adoption Test - Account 33,USERLEVEL,-27,User 5,45,33,184,148,234,52,769,9796,18690
Adoption Test - Account 33,USERLEVEL,-26,User 5,83,26,143,76,187,48,81,8776,14981
Adoption Test - Account 33,USERLEVEL,-25,User 5,100,37,194,66,230,17,37,6970,3087
Adoption Test - Account 33,USERLEVEL,-24,User 5,73,39,80,125,141,5,948,5969,11330
Adoption Test - Account 33,USERLEVEL,-23,User 5,59,41,74,20,180,1,360,6067,3925
Adoption Test - Account 33,USERLEVEL,-22,User 5,43,28,179,118,217,4,707,2364,6411
Adoption Test - Account 33,USERLEVEL,-21,User 5,10,29,191,95,232,7,736,4819,19980
Adoption Test - Account 33,USERLEVEL,-20,User 5,51,39,83,91,131,15,464,4502,5897
Adoption Test - Account 33,USERLEVEL,-19,User 5,2,32,118,113,179,6,19,8929,15752
Adoption Test - Account 33,USERLEVEL,-18,User 5,69,46,89,98,118,18,196,4408,12080
Adoption Test - Account 33,USERLEVEL,-17,User 5,75,38,92,132,134,38,621,5381,5550
Adoption Test - Account 33,USERLEVEL,-16,User 5,13,38,160,119,103,30,552,1634,6661
Adoption Test - Account 33,USERLEVEL,-15,User 5,79,10,80,80,209,41,981,8373,10008
Adoption Test - Account 33,USERLEVEL,-14,User 5,4,34,151,59,197,26,365,5696,14290
Adoption Test - Account 33,USERLEVEL,-13,User 5,38,41,126,28,183,21,420,3554,12551
Adoption Test - Account 33,USERLEVEL,-12,User 5,81,44,50,19,134,54,70,1546,10703
Adoption Test - Account 33,USERLEVEL,-11,User 5,98,30,189,150,124,36,926,956,3218
Adoption Test - Account 33,USERLEVEL,-10,User 5,98,44,99,123,175,51,769,1537,19788
Adoption Test - Account 33,USERLEVEL,-9,User 5,77,46,79,110,120,22,436,4519,16902
Adoption Test - Account 33,USERLEVEL,-8,User 5,4,26,124,126,227,24,282,4815,6482
Adoption Test - Account 33,USERLEVEL,-7,User 5,30,42,67,110,238,54,921,9922,15988
Adoption Test - Account 33,USERLEVEL,-6,User 5,10,20,121,130,159,26,573,9285,13925
Adoption Test - Account 33,USERLEVEL,-5,User 5,5,13,65,109,145,44,825,3958,15200
Adoption Test - Account 33,USERLEVEL,-4,User 5,14,24,172,86,135,26,124,2040,13931
Adoption Test - Account 33,USERLEVEL,-3,User 5,45,47,177,82,161,47,70,4957,17260
Adoption Test - Account 33,USERLEVEL,-2,User 5,87,25,172,144,149,59,610,4978,15684
Adoption Test - Account 33,USERLEVEL,-1,User 5,65,50,198,24,119,46,608,2935,16801
Adoption Test - Account 33,USERLEVEL,0,User 5,64,12,170,48,144,29,703,7641,10575
Adoption Test - Account 34,USERLEVEL,-27,User 1,84,17,146,127,211,32,672,114,13787
Adoption Test - Account 34,USERLEVEL,-26,User 1,38,28,70,63,101,6,113,6509,1829
Adoption Test - Account 34,USERLEVEL,-25,User 1,83,10,147,8,181,17,105,3322,18781
Adoption Test - Account 34,USERLEVEL,-24,User 1,5,38,136,145,130,19,227,510,12978
Adoption Test - Account 34,USERLEVEL,-23,User 1,62,12,91,146,122,32,534,1138,8033
Adoption Test - Account 34,USERLEVEL,-22,User 1,11,41,116,91,243,11,370,7934,14036
Adoption Test - Account 34,USERLEVEL,-21,User 1,10,42,97,141,156,27,835,5762,3072
Adoption Test - Account 34,USERLEVEL,-20,User 1,62,39,96,91,245,4,565,5880,18854
Adoption Test - Account 34,USERLEVEL,-19,User 1,99,42,81,104,166,12,715,1267,18559
Adoption Test - Account 34,USERLEVEL,-18,User 1,9,34,76,40,233,31,934,2998,3286
Adoption Test - Account 34,USERLEVEL,-17,User 1,65,45,100,115,151,56,870,7306,14644
Adoption Test - Account 34,USERLEVEL,-16,User 1,100,25,199,143,165,15,487,9019,1366
Adoption Test - Account 34,USERLEVEL,-15,User 1,45,48,129,16,193,4,92,2596,17415
Adoption Test - Account 34,USERLEVEL,-14,User 1,23,38,84,37,102,51,714,2508,3192
Adoption Test - Account 34,USERLEVEL,-13,User 1,49,33,56,21,146,8,35,7862,4528
Adoption Test - Account 34,USERLEVEL,-12,User 1,53,50,146,92,145,52,465,2355,18803
Adoption Test - Account 34,USERLEVEL,-11,User 1,5,33,67,24,217,24,684,8185,14062
Adoption Test - Account 34,USERLEVEL,-10,User 1,77,22,51,39,138,16,130,1016,7816
Adoption Test - Account 34,USERLEVEL,-9,User 1,36,48,95,66,214,2,274,2253,14965
Adoption Test - Account 34,USERLEVEL,-8,User 1,1,36,60,5,209,52,600,4635,12194
Adoption Test - Account 34,USERLEVEL,-7,User 1,85,30,125,120,175,12,267,9515,2271
Adoption Test - Account 34,USERLEVEL,-6,User 1,48,11,58,39,201,43,333,7256,4508
Adoption Test - Account 34,USERLEVEL,-5,User 1,78,41,144,10,215,4,690,5171,1118
Adoption Test - Account 34,USERLEVEL,-4,User 1,26,35,71,62,173,54,293,9196,1294
Adoption Test - Account 34,USERLEVEL,-3,User 1,86,16,142,114,188,47,57,6384,1263
Adoption Test - Account 34,USERLEVEL,-2,User 1,16,17,160,41,249,48,683,8205,13539
Adoption Test - Account 34,USERLEVEL,-1,User 1,65,11,183,43,125,15,246,1659,11992
Adoption Test - Account 34,USERLEVEL,0,User 1,42,27,195,76,180,4,68,9189,11207
Adoption Test - Account 34,USERLEVEL,-27,User 2,24,50,182,132,195,24,182,9785,1910
Adoption Test - Account 34,USERLEVEL,-26,User 2,45,32,53,113,115,50,188,2569,7794
Adoption Test - Account 34,USERLEVEL,-25,User 2,21,40,103,3,218,13,448,9779,12473
Adoption Test - Account 34,USERLEVEL,-24,User 2,59,17,95,23,106,9,489,160,2862
Adoption Test - Account 34,USERLEVEL,-23,User 2,20,32,90,28,221,56,708,7251,19232
Adoption Test - Account 34,USERLEVEL,-22,User 2,72,20,136,137,124,51,956,9791,3971
Adoption Test - Account 34,USERLEVEL,-21,User 2,5,45,125,138,189,48,784,2554,13546
Adoption Test - Account 34,USERLEVEL,-20,User 2,78,46,74,23,113,28,344,964,821
Adoption Test - Account 34,USERLEVEL,-19,User 2,13,32,78,88,189,2,709,4847,6737
Adoption Test - Account 34,USERLEVEL,-18,User 2,94,10,61,55,121,33,863,5068,9087
Adoption Test - Account 34,USERLEVEL,-17,User 2,91,21,127,145,222,36,514,6359,15156
Adoption Test - Account 34,USERLEVEL,-16,User 2,40,30,118,64,160,4,813,1761,8904
Adoption Test - Account 34,USERLEVEL,-15,User 2,1,41,81,20,152,25,230,3324,14119
Adoption Test - Account 34,USERLEVEL,-14,User 2,70,25,172,128,119,40,697,1874,4361
Adoption Test - Account 34,USERLEVEL,-13,User 2,58,42,55,121,131,49,279,4008,15668
Adoption Test - Account 34,USERLEVEL,-12,User 2,20,43,173,71,185,38,526,5073,11467
Adoption Test - Account 34,USERLEVEL,-11,User 2,88,24,82,1,224,2,475,321,19395
Adoption Test - Account 34,USERLEVEL,-10,User 2,34,45,91,0,119,54,472,8632,244
Adoption Test - Account 34,USERLEVEL,-9,User 2,38,18,106,117,105,4,485,7392,10922
Adoption Test - Account 34,USERLEVEL,-8,User 2,43,11,145,35,199,14,925,9625,5389
Adoption Test - Account 34,USERLEVEL,-7,User 2,99,41,128,68,105,34,691,2276,4932
Adoption Test - Account 34,USERLEVEL,-6,User 2,57,48,108,55,154,46,351,7609,17007
Adoption Test - Account 34,USERLEVEL,-5,User 2,62,21,153,70,236,36,561,9298,16884
Adoption Test - Account 34,USERLEVEL,-4,User 2,92,27,179,28,237,59,397,3466,14787
Adoption Test - Account 34,USERLEVEL,-3,User 2,48,18,131,142,122,36,567,1829,16260
Adoption Test - Account 34,USERLEVEL,-2,User 2,84,15,200,18,150,32,357,1994,10871
Adoption Test - Account 34,USERLEVEL,-1,User 2,100,11,167,137,113,46,546,5594,7939
Adoption Test - Account 34,USERLEVEL,0,User 2,68,32,94,36,113,28,594,6922,8766
Adoption Test - Account 34,USERLEVEL,-27,User 3,96,24,130,114,174,24,128,8327,15386
Adoption Test - Account 34,USERLEVEL,-26,User 3,5,35,139,0,249,26,502,2562,8849
Adoption Test - Account 34,USERLEVEL,-25,User 3,4,31,106,22,107,10,780,7539,2681
Adoption Test - Account 34,USERLEVEL,-24,User 3,22,26,117,56,122,13,68,851,3681
Adoption Test - Account 34,USERLEVEL,-23,User 3,28,45,55,28,176,6,938,841,16765
Adoption Test - Account 34,USERLEVEL,-22,User 3,96,20,161,45,112,24,411,1899,18529
Adoption Test - Account 34,USERLEVEL,-21,User 3,81,19,147,112,116,49,770,9536,7078
Adoption Test - Account 34,USERLEVEL,-20,User 3,100,47,103,65,181,8,518,3711,2467
Adoption Test - Account 34,USERLEVEL,-19,User 3,27,37,145,119,189,22,950,9151,8602
Adoption Test - Account 34,USERLEVEL,-18,User 3,76,22,110,3,222,53,205,6654,5039
Adoption Test - Account 34,USERLEVEL,-17,User 3,41,26,77,34,207,20,903,4169,7811
Adoption Test - Account 34,USERLEVEL,-16,User 3,6,21,133,2,129,5,375,4190,8261
Adoption Test - Account 34,USERLEVEL,-15,User 3,66,19,89,51,194,9,330,1822,14102
Adoption Test - Account 34,USERLEVEL,-14,User 3,44,21,93,13,122,1,189,4010,5805
Adoption Test - Account 34,USERLEVEL,-13,User 3,81,13,195,67,137,32,193,8395,19497
Adoption Test - Account 34,USERLEVEL,-12,User 3,32,39,142,30,171,59,364,3117,17642
Adoption Test - Account 34,USERLEVEL,-11,User 3,61,45,139,114,120,52,348,1796,6415
Adoption Test - Account 34,USERLEVEL,-10,User 3,88,36,72,86,148,44,828,4883,18449
Adoption Test - Account 34,USERLEVEL,-9,User 3,12,16,57,109,100,43,810,6926,12422
Adoption Test - Account 34,USERLEVEL,-8,User 3,94,25,200,14,183,24,886,3645,1922
Adoption Test - Account 34,USERLEVEL,-7,User 3,9,16,89,57,159,13,170,5219,18847
Adoption Test - Account 34,USERLEVEL,-6,User 3,77,47,153,15,232,41,509,2193,12918
Adoption Test - Account 34,USERLEVEL,-5,User 3,22,24,165,121,203,12,982,361,9882
Adoption Test - Account 34,USERLEVEL,-4,User 3,91,42,186,150,135,46,394,1535,875
Adoption Test - Account 34,USERLEVEL,-3,User 3,2,24,173,47,214,51,184,19,2395
Adoption Test - Account 34,USERLEVEL,-2,User 3,45,42,75,94,203,45,837,9710,3444
Adoption Test - Account 34,USERLEVEL,-1,User 3,7,39,159,116,244,18,651,7700,9886
Adoption Test - Account 34,USERLEVEL,0,User 3,12,30,62,34,187,2,298,8362,1531
Adoption Test - Account 34,USERLEVEL,-27,User 4,49,17,54,61,115,1,192,6598,17781
Adoption Test - Account 34,USERLEVEL,-26,User 4,92,33,98,115,245,43,559,3134,5810
Adoption Test - Account 34,USERLEVEL,-25,User 4,41,16,164,4,145,44,346,3546,18853
Adoption Test - Account 34,USERLEVEL,-24,User 4,58,50,137,27,105,7,396,5585,12329
Adoption Test - Account 34,USERLEVEL,-23,User 4,31,49,136,134,185,32,979,497,18624
Adoption Test - Account 34,USERLEVEL,-22,User 4,38,18,110,61,207,18,991,1240,19260
Adoption Test - Account 34,USERLEVEL,-21,User 4,83,36,129,41,142,48,828,3812,8193
Adoption Test - Account 34,USERLEVEL,-20,User 4,74,25,102,28,187,32,343,3488,6605
Adoption Test - Account 34,USERLEVEL,-19,User 4,87,39,178,24,167,12,571,7277,14454
Adoption Test - Account 34,USERLEVEL,-18,User 4,6,15,68,137,174,12,422,6953,13830
Adoption Test - Account 34,USERLEVEL,-17,User 4,77,30,165,38,210,28,647,1053,17038
Adoption Test - Account 34,USERLEVEL,-16,User 4,13,27,91,70,170,52,873,9388,8165
Adoption Test - Account 34,USERLEVEL,-15,User 4,33,47,141,97,136,25,114,8728,17933
Adoption Test - Account 34,USERLEVEL,-14,User 4,89,12,127,65,193,20,49,1448,3742
Adoption Test - Account 34,USERLEVEL,-13,User 4,73,48,115,98,155,57,345,6676,12308
Adoption Test - Account 34,USERLEVEL,-12,User 4,42,14,161,127,246,60,302,6104,3449
Adoption Test - Account 34,USERLEVEL,-11,User 4,27,40,55,141,129,55,81,5304,2789
Adoption Test - Account 34,USERLEVEL,-10,User 4,50,26,165,53,144,49,878,3460,681
Adoption Test - Account 34,USERLEVEL,-9,User 4,0,29,190,67,228,47,925,437,17857
Adoption Test - Account 34,USERLEVEL,-8,User 4,34,17,161,116,116,47,884,6784,11125
Adoption Test - Account 34,USERLEVEL,-7,User 4,80,17,200,135,226,57,688,1385,13969
Adoption Test - Account 34,USERLEVEL,-6,User 4,56,49,68,108,172,5,539,8476,16304
Adoption Test - Account 34,USERLEVEL,-5,User 4,69,43,155,65,218,20,13,3559,17565
Adoption Test - Account 34,USERLEVEL,-4,User 4,39,41,154,99,236,50,272,8883,12247
Adoption Test - Account 34,USERLEVEL,-3,User 4,98,47,189,34,130,17,164,9529,19257
Adoption Test - Account 34,USERLEVEL,-2,User 4,25,31,81,59,178,60,292,2708,14683
Adoption Test - Account 34,USERLEVEL,-1,User 4,28,11,73,48,164,8,163,3543,12115
Adoption Test - Account 34,USERLEVEL,0,User 4,34,11,130,17,232,37,581,2761,8260
Adoption Test - Account 34,USERLEVEL,-27,User 5,30,20,170,7,231,26,144,1600,3999
Adoption Test - Account 34,USERLEVEL,-26,User 5,53,14,198,96,107,28,881,2841,16503
Adoption Test - Account 34,USERLEVEL,-25,User 5,58,27,80,24,205,28,263,6067,12382
Adoption Test - Account 34,USERLEVEL,-24,User 5,52,23,106,129,164,51,714,4716,9954
Adoption Test - Account 34,USERLEVEL,-23,User 5,73,19,186,65,226,23,752,484,727
Adoption Test - Account 34,USERLEVEL,-22,User 5,81,12,50,58,186,2,272,2999,11923
Adoption Test - Account 34,USERLEVEL,-21,User 5,8,44,71,24,148,60,429,7398,6290
Adoption Test - Account 34,USERLEVEL,-20,User 5,32,41,146,27,242,56,877,3094,18499
Adoption Test - Account 34,USERLEVEL,-19,User 5,52,17,169,25,118,53,768,8513,1011
Adoption Test - Account 34,USERLEVEL,-18,User 5,66,18,119,36,133,52,628,946,1980
Adoption Test - Account 34,USERLEVEL,-17,User 5,95,36,148,11,163,59,825,3239,489
Adoption Test - Account 34,USERLEVEL,-16,User 5,98,11,176,57,118,27,572,4769,1794
Adoption Test - Account 34,USERLEVEL,-15,User 5,68,39,55,76,249,34,465,2228,14032
Adoption Test - Account 34,USERLEVEL,-14,User 5,95,28,115,147,249,39,129,8091,18355
Adoption Test - Account 34,USERLEVEL,-13,User 5,43,14,116,22,173,16,679,2087,14550
Adoption Test - Account 34,USERLEVEL,-12,User 5,53,40,148,79,212,2,954,1169,19424
Adoption Test - Account 34,USERLEVEL,-11,User 5,53,39,89,55,235,44,882,9434,19651
Adoption Test - Account 34,USERLEVEL,-10,User 5,10,20,167,91,224,11,259,8786,13898
Adoption Test - Account 34,USERLEVEL,-9,User 5,80,33,118,149,151,59,669,4695,12243
Adoption Test - Account 34,USERLEVEL,-8,User 5,42,45,79,118,159,18,642,5110,3747
Adoption Test - Account 34,USERLEVEL,-7,User 5,7,49,122,69,104,30,509,642,9884
Adoption Test - Account 34,USERLEVEL,-6,User 5,20,48,140,61,247,51,513,6949,17163
Adoption Test - Account 34,USERLEVEL,-5,User 5,6,32,121,91,198,32,121,1210,687
Adoption Test - Account 34,USERLEVEL,-4,User 5,35,17,86,92,137,41,537,5798,3699
Adoption Test - Account 34,USERLEVEL,-3,User 5,66,14,193,68,188,37,909,4040,10976
Adoption Test - Account 34,USERLEVEL,-2,User 5,28,25,149,109,233,54,402,7687,161
Adoption Test - Account 34,USERLEVEL,-1,User 5,6,24,69,22,101,41,948,4005,187
Adoption Test - Account 34,USERLEVEL,0,User 5,69,28,150,74,130,58,290,3147,11958
Adoption Test - Account 35,USERLEVEL,-27,User 1,54,44,58,63,132,39,661,2331,19787
Adoption Test - Account 35,USERLEVEL,-26,User 1,77,49,147,77,185,49,662,7665,13817
Adoption Test - Account 35,USERLEVEL,-25,User 1,86,44,119,0,220,47,964,1076,16477
Adoption Test - Account 35,USERLEVEL,-24,User 1,77,23,106,20,208,37,580,5920,2539
Adoption Test - Account 35,USERLEVEL,-23,User 1,52,36,171,66,146,18,872,8393,2698
Adoption Test - Account 35,USERLEVEL,-22,User 1,75,47,116,27,238,28,77,9324,13540
Adoption Test - Account 35,USERLEVEL,-21,User 1,70,21,58,26,199,21,10,5393,5998
Adoption Test - Account 35,USERLEVEL,-20,User 1,87,15,139,43,188,12,858,4562,16089
Adoption Test - Account 35,USERLEVEL,-19,User 1,42,29,163,56,243,14,509,4798,10758
Adoption Test - Account 35,USERLEVEL,-18,User 1,17,27,139,18,156,31,820,8047,7037
Adoption Test - Account 35,USERLEVEL,-17,User 1,25,39,138,28,104,43,650,6733,854
Adoption Test - Account 35,USERLEVEL,-16,User 1,72,28,115,75,135,10,118,7262,9729
Adoption Test - Account 35,USERLEVEL,-15,User 1,64,28,161,64,224,16,903,5266,13890
Adoption Test - Account 35,USERLEVEL,-14,User 1,21,17,118,2,227,52,43,2930,17251
Adoption Test - Account 35,USERLEVEL,-13,User 1,25,16,107,100,212,2,150,6779,10239
Adoption Test - Account 35,USERLEVEL,-12,User 1,52,35,64,30,144,7,813,6952,4500
Adoption Test - Account 35,USERLEVEL,-11,User 1,29,21,98,93,101,39,431,1865,18189
Adoption Test - Account 35,USERLEVEL,-10,User 1,15,32,163,111,223,14,629,9872,9189
Adoption Test - Account 35,USERLEVEL,-9,User 1,13,16,143,55,183,54,167,6944,12310
Adoption Test - Account 35,USERLEVEL,-8,User 1,74,41,172,4,210,23,365,6936,3692
Adoption Test - Account 35,USERLEVEL,-7,User 1,55,29,115,86,103,44,975,4929,17663
Adoption Test - Account 35,USERLEVEL,-6,User 1,36,17,122,101,192,34,411,6894,8194
Adoption Test - Account 35,USERLEVEL,-5,User 1,54,13,85,97,126,15,298,9812,7829
Adoption Test - Account 35,USERLEVEL,-4,User 1,21,43,136,31,217,3,299,3314,9155
Adoption Test - Account 35,USERLEVEL,-3,User 1,30,50,186,47,213,30,167,428,6787
Adoption Test - Account 35,USERLEVEL,-2,User 1,19,23,92,141,125,9,603,2643,7979
Adoption Test - Account 35,USERLEVEL,-1,User 1,58,37,154,43,203,30,942,8776,19830
Adoption Test - Account 35,USERLEVEL,0,User 1,84,24,111,27,146,50,735,3265,1930
Adoption Test - Account 35,USERLEVEL,-27,User 2,27,49,109,76,223,10,582,3331,14838
Adoption Test - Account 35,USERLEVEL,-26,User 2,87,43,161,13,172,55,267,804,13423
Adoption Test - Account 35,USERLEVEL,-25,User 2,99,11,196,29,165,24,277,3769,2876
Adoption Test - Account 35,USERLEVEL,-24,User 2,98,33,180,21,186,18,46,3403,3945
Adoption Test - Account 35,USERLEVEL,-23,User 2,21,20,113,26,193,14,361,2856,847
Adoption Test - Account 35,USERLEVEL,-22,User 2,80,21,157,95,123,26,985,6766,6294
Adoption Test - Account 35,USERLEVEL,-21,User 2,61,32,138,43,171,35,449,6933,19730
Adoption Test - Account 35,USERLEVEL,-20,User 2,57,18,116,144,231,52,653,2653,6936
Adoption Test - Account 35,USERLEVEL,-19,User 2,35,27,114,36,204,28,231,1558,7995
Adoption Test - Account 35,USERLEVEL,-18,User 2,37,48,51,64,115,34,922,3379,13479
Adoption Test - Account 35,USERLEVEL,-17,User 2,4,47,177,54,134,29,984,1854,16480
Adoption Test - Account 35,USERLEVEL,-16,User 2,29,22,86,49,175,59,313,730,7254
Adoption Test - Account 35,USERLEVEL,-15,User 2,23,38,86,148,104,7,394,2066,7424
Adoption Test - Account 35,USERLEVEL,-14,User 2,36,42,95,57,201,40,147,1357,7453
Adoption Test - Account 35,USERLEVEL,-13,User 2,54,36,163,51,145,10,450,6152,13662
Adoption Test - Account 35,USERLEVEL,-12,User 2,38,19,183,126,143,26,881,214,6615
Adoption Test - Account 35,USERLEVEL,-11,User 2,96,21,122,35,149,45,260,3605,1275
Adoption Test - Account 35,USERLEVEL,-10,User 2,23,50,78,144,185,47,552,4073,724
Adoption Test - Account 35,USERLEVEL,-9,User 2,1,11,157,50,182,20,380,8050,806
Adoption Test - Account 35,USERLEVEL,-8,User 2,78,47,87,146,203,12,391,9057,5121
Adoption Test - Account 35,USERLEVEL,-7,User 2,97,45,200,89,181,9,694,5635,15748
Adoption Test - Account 35,USERLEVEL,-6,User 2,90,37,115,62,196,60,774,9257,9095
Adoption Test - Account 35,USERLEVEL,-5,User 2,1,25,175,121,170,20,685,6379,12910
Adoption Test - Account 35,USERLEVEL,-4,User 2,44,24,156,51,216,8,121,2767,4375
Adoption Test - Account 35,USERLEVEL,-3,User 2,40,43,110,82,238,34,174,4363,18158
Adoption Test - Account 35,USERLEVEL,-2,User 2,28,35,169,141,125,9,111,8241,19551
Adoption Test - Account 35,USERLEVEL,-1,User 2,17,46,131,147,113,36,265,4694,653
Adoption Test - Account 35,USERLEVEL,0,User 2,15,38,161,8,130,10,814,3840,12103
Adoption Test - Account 35,USERLEVEL,-27,User 3,31,11,135,121,152,6,682,3437,17037
Adoption Test - Account 35,USERLEVEL,-26,User 3,5,24,160,113,194,40,114,2410,14765
Adoption Test - Account 35,USERLEVEL,-25,User 3,92,15,103,83,240,45,344,7210,13288
Adoption Test - Account 35,USERLEVEL,-24,User 3,66,25,88,39,162,14,694,8222,13029
Adoption Test - Account 35,USERLEVEL,-23,User 3,71,39,120,145,215,14,612,3167,6291
Adoption Test - Account 35,USERLEVEL,-22,User 3,26,15,79,126,246,26,836,2380,9307
Adoption Test - Account 35,USERLEVEL,-21,User 3,95,17,65,26,147,42,314,9761,3828
Adoption Test - Account 35,USERLEVEL,-20,User 3,80,35,96,8,196,19,458,9769,13100
Adoption Test - Account 35,USERLEVEL,-19,User 3,94,45,132,9,223,55,326,6860,19700
Adoption Test - Account 35,USERLEVEL,-18,User 3,2,14,80,30,114,15,936,7254,1044
Adoption Test - Account 35,USERLEVEL,-17,User 3,78,28,154,73,169,19,661,3039,6650
Adoption Test - Account 35,USERLEVEL,-16,User 3,100,41,81,42,181,44,561,410,13682
Adoption Test - Account 35,USERLEVEL,-15,User 3,25,48,199,70,104,36,361,9725,3569
Adoption Test - Account 35,USERLEVEL,-14,User 3,17,42,121,38,106,25,433,4818,5407
Adoption Test - Account 35,USERLEVEL,-13,User 3,75,39,177,95,180,56,29,2015,4255
Adoption Test - Account 35,USERLEVEL,-12,User 3,2,45,82,132,150,46,133,4077,8133
Adoption Test - Account 35,USERLEVEL,-11,User 3,36,17,144,94,212,17,13,8061,3568
Adoption Test - Account 35,USERLEVEL,-10,User 3,97,22,177,56,224,19,265,5771,5203
Adoption Test - Account 35,USERLEVEL,-9,User 3,75,18,96,103,197,18,223,6444,4041
Adoption Test - Account 35,USERLEVEL,-8,User 3,93,12,76,78,104,7,168,7057,6966
Adoption Test - Account 35,USERLEVEL,-7,User 3,87,38,59,79,159,17,402,6734,16524
Adoption Test - Account 35,USERLEVEL,-6,User 3,73,15,167,94,229,57,412,8798,17805
Adoption Test - Account 35,USERLEVEL,-5,User 3,5,16,102,87,113,41,899,1567,9114
Adoption Test - Account 35,USERLEVEL,-4,User 3,69,21,68,42,117,4,316,27,14460
Adoption Test - Account 35,USERLEVEL,-3,User 3,56,44,107,107,197,4,858,455,2209
Adoption Test - Account 35,USERLEVEL,-2,User 3,81,37,104,23,204,8,414,3869,8372
Adoption Test - Account 35,USERLEVEL,-1,User 3,61,21,161,108,186,30,89,9785,12731
Adoption Test - Account 35,USERLEVEL,0,User 3,68,49,88,21,228,21,981,9240,939
Adoption Test - Account 35,USERLEVEL,-27,User 4,54,35,171,59,153,10,85,7041,19476
Adoption Test - Account 35,USERLEVEL,-26,User 4,61,36,107,93,146,29,444,8914,4574
Adoption Test - Account 35,USERLEVEL,-25,User 4,23,46,194,103,186,50,820,8739,3209
Adoption Test - Account 35,USERLEVEL,-24,User 4,14,43,91,137,200,54,973,9937,9313
Adoption Test - Account 35,USERLEVEL,-23,User 4,69,20,114,53,158,48,314,3635,900
Adoption Test - Account 35,USERLEVEL,-22,User 4,73,34,194,97,108,50,738,8435,9203
Adoption Test - Account 35,USERLEVEL,-21,User 4,0,43,193,89,146,32,489,3037,11319
Adoption Test - Account 35,USERLEVEL,-20,User 4,1,39,151,81,233,52,389,9622,4775
Adoption Test - Account 35,USERLEVEL,-19,User 4,25,22,73,83,147,50,607,2171,13478
Adoption Test - Account 35,USERLEVEL,-18,User 4,43,50,172,117,170,11,313,6293,18176
Adoption Test - Account 35,USERLEVEL,-17,User 4,78,24,66,133,154,23,40,5406,512
Adoption Test - Account 35,USERLEVEL,-16,User 4,44,40,134,47,119,28,973,697,9807
Adoption Test - Account 35,USERLEVEL,-15,User 4,67,25,170,52,117,40,979,7857,4977
Adoption Test - Account 35,USERLEVEL,-14,User 4,86,48,99,139,219,46,169,6959,1124
Adoption Test - Account 35,USERLEVEL,-13,User 4,14,24,73,132,215,44,782,6531,13838
Adoption Test - Account 35,USERLEVEL,-12,User 4,91,28,102,7,200,37,158,336,13151
Adoption Test - Account 35,USERLEVEL,-11,User 4,56,40,111,24,144,17,84,5908,14924
Adoption Test - Account 35,USERLEVEL,-10,User 4,46,12,73,89,139,2,783,1594,7287
Adoption Test - Account 35,USERLEVEL,-9,User 4,88,49,196,4,122,9,781,669,4755
Adoption Test - Account 35,USERLEVEL,-8,User 4,26,38,177,144,215,16,682,8643,6844
Adoption Test - Account 35,USERLEVEL,-7,User 4,26,28,121,86,219,19,651,5983,6981
Adoption Test - Account 35,USERLEVEL,-6,User 4,36,35,70,100,224,26,896,1414,12295
Adoption Test - Account 35,USERLEVEL,-5,User 4,8,50,119,73,224,17,244,2907,18977
Adoption Test - Account 35,USERLEVEL,-4,User 4,86,16,178,115,241,17,685,7957,17864
Adoption Test - Account 35,USERLEVEL,-3,User 4,78,34,82,136,128,21,869,2891,17239
Adoption Test - Account 35,USERLEVEL,-2,User 4,93,33,161,49,219,49,816,2918,17133
Adoption Test - Account 35,USERLEVEL,-1,User 4,82,26,173,122,184,17,454,9492,4216
