"ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","JBCXM__ACCOUNT__C","JBCXM__ASVTOTAL__C","JBCXM__ASV__C","JBCXM__ASSOCIATEDOBJECTDISPLAYVALUE__C","JBCXM__ASSOCIATEDOBJECTRECORDID__C","JBCXM__ASSOCIATEDOBJECTRECORDVALUE__C","JBCXM__BOOKINGNUMBER__C","JBCXM__CHURNREASON__C","JBCXM__COMMENT__C","JBCXM__CUSTOMERNAME__C","JBCXM__DATE__C","JBCXM__FCSTASV__C","JBCXM__FCSTBOOKINGDATE__C","JBCXM__FCSTMRR__C","JBCXM__FCSTUSER__C","JBCXM__MRRTOTAL__C","JBCXM__MRR__C","JBCXM__MAIN__C","JBCXM__NAME__C","JBCXM__NEXTRENEWALDATE__C","JBCXM__ONETIMEREVENUE__C","JBCXM__OPPORTUNITY__C","JBCXM__ORDERTYPE__C","JBCXM__ORIGINALCONTRACT__C","JBCXM__PARENTTRANSACTION__C","JBCXM__RENEWABLE__C","JBCXM__RENEWALOPPORTUNITY__C","JBCXM__RENEWALSTATUS__C","JBCXM__RENEWALTRANSACTION__C","JBCXM__REVRECENDDATE__C","JBCXM__REVRECSTARTDATE__C","JBCXM__SALESREP__C","JBCXM__TERM_FRACTIONAL__C","JBCXM__TERM__C","JBCXM__USERSTOTAL__C","JBCXM__USERS__C","DATA_LOAD_ID__C"
"a0Ni0000000KVYLEA4","false","Ord-000090","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmKAAW","61200.0","61200.0","","","","85","","New Business closed with the Following Products: ABC, DEF,GHI","Hardy James G & Co","2012-01-10","61200.0","2012-04-10","5100.0","34.0","5100.0","5100.0","true","","2012-07-10","1224.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2012-07-09","2012-01-10","","6.0","0.0","34.0","34.0","a0Ni0000000Ap5lEAC"
"a0Ni0000000KVYEEA4","false","Ord-000083","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmcAAG","72000.0","72000.0","","","","71","","New Business closed with the Following Products: ABC, DEF","Xerox","2012-03-31","72000.0","2013-12-31","6000.0","40.0","6000.0","6000.0","true","","2014-03-31","8640.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-03-30","2012-03-31","","24.0","0.0","40.0","40.0","a0Ni0000000Ap5eEAC"
"a0Ni0000000KVYCEA4","false","Ord-000081","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnuAAG","45600.0","45600.0","","","","27","","New Business closed with the Following Products: ABC, DEF","UBAF Arab American Bank","2011-06-01","48000.0","2013-02-01","4000.0","38.0","3800.0","3800.0","true","","2013-05-30","5472.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-05-29","2011-06-01","","23.9512","0.0","38.0","38.0","a0Ni0000000Ap5cEAC"
"a0Ni0000000KVYDEA4","false","Ord-000082","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-12-20T00:40:51.000Z","005i0000000aHqzAAE","2013-12-20T00:40:51.000Z","001i0000007PEmNAAW","113400.0","113400.0","","","","68","","New Business closed with the Following Products: ABC, DEF,GHI","Westend Dealers","2011-12-29","113400.0","2013-09-29","9450.0","42.0","9450.0","9450.0","true","","2013-12-29","9072.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000003dXkhEAE","2013-12-28","2011-12-29","","24.0","0.0","42.0","42.0","a0Ni0000000Ap5dEAC"
"a0Ni0000000KVYFEA4","false","Ord-000084","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2014-01-29T19:25:09.000Z","005i0000000aHqzAAE","2014-01-29T19:25:09.000Z","001i0000007PEmRAAW","42000.0","42000.0","","","","112","","New Business closed with the Following Products: ABC, DEF","Success Factors","2012-05-07","42000.0","2013-02-08","3500.0","35.0","3500.0","3500.0","true","","2013-05-08","2520.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000004cKLcEAM","2013-05-07","2012-05-07","","12.0249","0.0","35.0","35.0","a0Ni0000000Ap5fEAC"
"a0Ni0000000KVYQEA4","false","Ord-000095","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmXAAW","84000.0","84000.0","","","","22","","New Business closed with the Following Products: ABC, DEF,GHI, JKL","Quota Systems Inc.","2011-02-12","84000.0","2011-05-12","7000.0","35.0","7000.0","7000.0","true","","2011-08-12","1260.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2011-08-11","2011-02-12","","6.0","0.0","35.0","35.0","a0Ni0000000Ap5qEAC"
"a0Ni0000000KVYREA4","false","Ord-000096","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmsAAG","72000.0","72000.0","","","","121","","New Business closed with the Following Products: ABC, DEF,GHI","Eastman Kodak Company Health Sciences Division","2012-06-17","72000.0","2013-03-17","6000.0","40.0","6000.0","6000.0","true","","2013-06-17","2880.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-06-16","2012-06-17","","12.0","0.0","40.0","40.0","a0Ni0000000Ap5rEAC"
"a0Ni0000000KVYPEA4","false","Ord-000094","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2014-01-29T19:46:10.000Z","005i0000000aHqzAAE","2014-01-29T19:46:10.000Z","001i0000007PEm9AAG","24000.0","24000.0","","","","59","","New Business closed with the Following Products: ABC","Purity-Supreme Inc.","2011-09-09","24000.0","2012-09-09","2000.0","40.0","2000.0","2000.0","true","","2012-12-09","2880.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000004cKNTEA2","2012-12-08","2011-09-09","","15.0","0.0","40.0","40.0","a0Ni0000000Ap5pEAC"
"a0Ni0000000KVYVEA4","false","Ord-000100","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnXAAW","45600.0","45600.0","","","","129","","New Business closed with the Following Products: ABC, DEF","ImageTek Corp","2012-07-24","45600.0","2014-10-24","3800.0","38.0","3800.0","3800.0","true","","2015-01-24","6840.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2015-01-23","2012-07-24","","30.0","0.0","38.0","38.0","a0Ni0000000Ap5vEAC"
"a0Ni0000000KVYWEA4","false","Ord-000101","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-11-08T22:48:33.000Z","005i0000000aHqzAAE","2013-11-08T22:48:33.000Z","001i0000007PEnbAAG","150000.0","150000.0","","","","128","","New Business closed with the Following Products: ABC, DEF,GHI, JKL","Japanese American Citizens Lea","2013-11-07","150000.0","2013-09-24","12500.0","75.0","12500.0","12500.0","true","","2014-11-26","1800.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-11-25","2013-11-07","","12.6163","0.0","75.0","75.0","a0Ni0000000Ap5wEAC"
"a0Ni0000000KVYXEA4","false","Ord-000102","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-01-29T19:06:14.000Z","005i0000000aHqzAAE","2014-01-29T19:06:14.000Z","001i0000007PEniAAG","54000.0","54000.0","","","","132","","New Business closed with the Following Products: ABC, DEF,GHI","Karabelas Furs Inc","2012-09-10","54000.0","2012-12-10","4500.0","30.0","4500.0","4500.0","true","","2013-03-10","1080.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000004cKIxEAM","2013-03-09","2012-09-10","","6.0","0.0","30.0","30.0","a0Ni0000000Ap5xEAC"
"a0Ni0000000KVYYEA4","false","Ord-000103","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnTAAW","45600.0","45600.0","","","","133","","New Business closed with the Following Products: ABC, DEF","Magma Power Co","2012-08-10","45600.0","2014-05-10","3800.0","38.0","3800.0","3800.0","true","","2014-08-10","5472.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-08-09","2012-08-10","","24.0","0.0","38.0","38.0","a0Ni0000000Ap5yEAC"
"a0Ni0000000KVYSEA4","false","Ord-000097","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2014-01-29T19:36:15.000Z","005i0000000aHqzAAE","2014-01-29T19:36:15.000Z","001i0000007PEmJAAW","150000.0","150000.0","","","","123","","New Business closed with the Following Products: ABC","Fell David H & Company Inc","2012-06-27","150000.0","2013-03-27","12500.0","50.0","12500.0","12500.0","true","","2013-06-27","1800.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000004cKMBEA2","2013-06-26","2012-06-27","","12.0","0.0","50.0","50.0","a0Ni0000000Ap5sEAC"
"a0Ni0000000KVYTEA4","false","Ord-000098","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnpAAG","120000.0","120000.0","","","","124","","New Business closed with the Following Products: ABC","Gallo Ernst & Julio Winery","2012-06-27","120000.0","2013-03-27","10000.0","20.0","10000.0","10000.0","true","","2013-06-27","1440.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-06-26","2012-06-27","","12.0","0.0","20.0","20.0","a0Ni0000000Ap5tEAC"
"a0Ni0000000KVYUEA4","false","Ord-000099","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmAAAW","75600.0","75600.0","","","","127","","New Business closed with the Following Products: ABC, DEF,GHI","IBIS Systems Inc.","2012-08-14","75600.0","2013-11-14","6300.0","42.0","6300.0","6300.0","true","","2014-02-14","4536.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-02-13","2012-08-14","","18.0","0.0","42.0","42.0","a0Ni0000000Ap5uEAC"
"a0Ni0000000KVYNEA4","false","Ord-000092","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmxAAG","45600.0","45600.0","","","","48","","New Business closed with the Following Products: ABC, DEF","La Costa Hotel & Spa","2011-07-24","45600.0","2012-04-24","3800.0","38.0","3800.0","3800.0","true","","2012-07-24","2736.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2012-07-23","2011-07-24","","12.0","0.0","38.0","38.0","a0Ni0000000Ap5nEAC"
"a0Ni0000000KVYMEA4","false","Ord-000091","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2014-01-29T19:42:40.000Z","005i0000000aHqzAAE","2014-01-29T19:42:40.000Z","001i0000007PEnlAAG","84000.0","84000.0","","","","13","","New Business closed with the Following Products: ABC, DEF,GHI, JKL","Kaiser Steel Resources Inc","2012-10-11","84000.0","2011-07-11","7000.0","35.0","7000.0","7000.0","true","","2013-04-11","2520.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-04-10","2012-10-11","","6.0","0.0","35.0","35.0","a0Ni0000000Ap5mEAC"
"a0Ni0000000KVYOEA4","false","Ord-000093","2013-04-18T12:56:00.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnUAAW","79200.0","79200.0","","","","17","","New Business closed with the Following Products: ABC, DEF,GHI, JKL","National Assn of Printing Ink","2010-12-06","79200.0","2011-03-06","6600.0","33.0","6600.0","6600.0","true","","2011-06-06","1188.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2011-06-05","2010-12-06","","6.0","0.0","33.0","33.0","a0Ni0000000Ap5oEAC"
"a0Ni0000000KVYZEA4","false","Ord-000104","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:06:31.000Z","005i0000000aHqzAAE","2013-12-20T00:06:31.000Z","001i0000007PEnNAAW","15000.0","15000.0","","","","136","","New Business closed with the Following Products: ABC","N/S Corp","2012-08-25","15000.0","2013-05-25","1250.0","25.0","1250.0","1250.0","true","","2013-08-25","1800.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000003dXe5EAE","2013-08-24","2012-08-25","","12.0","0.0","25.0","25.0","a0Ni0000000Ap5zEAC"
"a0Ni0000000KVYaEAO","false","Ord-000105","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEn9AAG","75600.0","75600.0","","","","138","","New Business closed with the Following Products: ABC, DEF,GHI","Nixdorf Computer","2012-09-16","75600.0","2013-06-16","6300.0","42.0","6300.0","6300.0","true","","2013-09-16","3024.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-09-15","2012-09-16","","12.0","0.0","42.0","42.0","a0Ni0000000Ap60EAC"
"a0Ni0000000KVYbEAO","false","Ord-000106","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnnAAG","15000.0","15000.0","","","","141","","New Business closed with the Following Products: ABC","Quaker Fashions","2012-09-26","15000.0","2012-12-26","1250.0","25.0","1250.0","1250.0","true","","2013-03-26","900.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-03-25","2012-09-26","","6.0","0.0","25.0","25.0","a0Ni0000000Ap61EAC"
"a0Ni0000000KVYcEAO","false","Ord-000107","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnYAAW","68400.0","68400.0","","","","108","","New Business closed with the Following Products: ABC, DEF,GHI","Union Flights","2012-06-21","68400.0","2013-03-21","5700.0","38.0","5700.0","5700.0","true","","2013-06-21","2736.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-06-20","2012-06-21","","12.0","0.0","38.0","38.0","a0Ni0000000Ap62EAC"
"a0Ni0000000KVYdEAO","false","Ord-000108","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEo0AAG","30000.0","30000.0","","","","111","","New Business closed with the Following Products: ABC","Via Systems","2012-04-22","30000.0","2013-01-22","2500.0","50.0","2500.0","2500.0","true","","2013-04-22","3600.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-04-21","2012-04-22","","12.0","0.0","50.0","50.0","a0Ni0000000Ap63EAC"
"a0Ni0000000KVYeEAO","false","Ord-000109","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEncAAG","79200.0","79200.0","","","","109","","New Business closed with the Following Products: ABC, DEF,GHI, JKL","Wallys World","2012-12-22","79200.0","2015-03-22","6600.0","33.0","6600.0","6600.0","true","","2015-06-22","5940.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2015-06-21","2012-12-22","","30.0","0.0","33.0","33.0","a0Ni0000000Ap64EAC"
"a0Ni0000000KVYfEAO","false","Ord-000110","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnIAAW","61200.0","61200.0","","","","110","","New Business closed with the Following Products: ABC, DEF,GHI","Wyse Corp.","2012-06-22","61200.0","2014-09-22","5100.0","34.0","5100.0","5100.0","true","","2014-12-22","6120.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-12-21","2012-06-22","","30.0","0.0","34.0","34.0","a0Ni0000000Ap65EAC"
"a0Ni0000000KVYlEAO","false","Ord-000116","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEntAAG","36000.0","36000.0","","","","151","","New Business closed with the Following Products: ABC, DEF","Veritas Software","2012-11-15","36000.0","2013-02-15","3000.0","30.0","3000.0","3000.0","true","","2013-05-15","1080.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-05-14","2012-11-15","","6.0","0.0","30.0","30.0","a0Ni0000000Ap6BEAS"
"a0Ni0000000KVYmEAO","false","Ord-000117","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:28:46.000Z","005i0000000aHqzAAE","2013-12-20T00:28:46.000Z","001i0000007PEmtAAG","15000.0","15000.0","","","","156","","New Business closed with the Following Products: ABC","Vyrex","2012-11-25","15000.0","2013-08-25","1250.0","25.0","1250.0","1250.0","true","","2013-11-25","1800.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000003dXiREAU","2013-11-24","2012-11-25","","12.0","0.0","25.0","25.0","a0Ni0000000Ap6CEAS"
"a0Ni0000000KVYnEAO","false","Ord-000118","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:38:18.000Z","005i0000000aHqzAAE","2013-12-20T00:38:18.000Z","001i0000007PEnhAAG","205200.0","205200.0","","","","155","","New Business closed with the Following Products: ABC, DEF,GHI","Wind & Rain","2012-12-25","205200.0","2013-09-25","17100.0","150.0","17100.0","17100.0","true","","2013-12-25","8208.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000003dXjjEAE","2013-12-24","2012-12-25","","12.0","0.0","150.0","150.0","a0Ni0000000Ap6DEAS"
"a0Ni0000000KVYoEAO","false","Ord-000119","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnmAAG","42000.0","0.0","","","","118","","Renewed, they are satistied and we must be watching out for Upsell Opportunity","Cahn Instruments Inc","2012-05-19","42000.0","2013-02-19","3500.0","35.0","3500.0","0.0","true","","2013-05-19","0.0","","a0Di0000000Rx6UEAS","","","true","","Closed - Renewed","","2013-05-18","2012-05-19","","12.0","0.0","35.0","0.0","a0Ni0000000Ap6EEAS"
"a0Ni0000000KVYpEAO","false","Ord-000120","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEn8AAG","18000.0","0.0","","","","CPR001","","Renewal","Cal-Pac Roofing Inc","2012-06-30","18000.0","2013-03-30","1500.0","30.0","1500.0","0.0","true","","2013-06-30","0.0","","a0Di0000000Rx6UEAS","35","","true","","Closed - Renewed","","2013-06-29","2012-06-30","","12.0","0.0","30.0","0.0","a0Ni0000000Ap6FEAS"
"a0Ni0000000KVYqEAO","false","Ord-000121","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:34:05.000Z","005i0000000aHqzAAE","2013-12-20T00:34:05.000Z","001i0000007PEnHAAW","84000.0","-12000.0","","","","152","","Renewed and DownSold DEF Product","Daisy of California","2012-12-18","72000.0","2013-09-18","6000.0","40.0","7000.0","-1000.0","true","","2013-12-18","1440.0","","a0Di0000000Rx6REAS","114","","true","","Closed - Renewed","a0Ni0000003dXj0EAE","2013-12-17","2012-12-18","","12.0","0.0","40.0","0.0","a0Ni0000000Ap6GEAS"
"a0Ni0000000KVYhEAO","false","Ord-000112","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-11-15T22:51:33.000Z","005i0000000aHqzAAE","2013-11-15T22:51:33.000Z","001i0000007PEmLAAW","45600.0","45600.0","","","","144","","New Business closed with the Following Products: ABC, DEF","R-F Industries Inc","2013-11-11","45600.0","2014-01-11","3800.0","38.0","3800.0","3800.0","true","","2014-05-13","4104.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-05-12","2013-11-11","","6.0111","0.0","38.0","38.0","a0Ni0000000Ap67EAC"
"a0Ni0000000KVYgEAO","false","Ord-000111","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmjAAG","79200.0","79200.0","","","","143","","New Business closed with the Following Products: ABC, DEF,GHI, JKL","Raceway Engines","2012-12-10","79200.0","2014-03-10","6600.0","33.0","6600.0","6600.0","true","","2014-06-10","3564.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-06-09","2012-12-10","","18.0","0.0","33.0","33.0","a0Ni0000000Ap66EAC"
"a0Ni0000000KVYiEAO","false","Ord-000113","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmYAAW","96000.0","96000.0","","","","147","","New Business closed with the Following Products: ABC, DEF,GHI, JKL","Star Markets","2012-12-20","96000.0","2015-09-20","8000.0","40.0","8000.0","8000.0","true","","2015-12-20","8640.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2015-12-19","2012-12-20","","36.0","0.0","40.0","40.0","a0Ni0000000Ap68EAC"
"a0Ni0000000KVYjEAO","false","Ord-000114","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEm7AAG","61200.0","61200.0","","","","148","","New Business closed with the Following Products: ABC, DEF,GHI","TEAC Corp. of America","2012-10-20","61200.0","2014-01-20","5100.0","34.0","5100.0","5100.0","true","","2014-04-20","3672.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-04-19","2012-10-20","","18.0","0.0","34.0","34.0","a0Ni0000000Ap69EAC"
"a0Ni0000000KVYkEAO","false","Ord-000115","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnrAAG","72000.0","72000.0","","","","150","","New Business closed with the Following Products: ABC, DEF,GHI","UniAmerica Inc","2012-12-05","72000.0","2013-03-05","6000.0","40.0","6000.0","6000.0","true","","2013-06-05","1440.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2013-06-04","2012-12-05","","6.0","0.0","40.0","40.0","a0Ni0000000Ap6AEAS"
"a0Ni0000000KVYwEAO","false","Ord-000127","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmxAAG","45600.0","0.0","","","","130","","Renewed, Could have upsold if Feature xyz was present in product ABC","La Costa Hotel & Spa","2012-07-24","45600.0","2013-10-24","3800.0","38.0","3800.0","0.0","true","","2014-01-24","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-01-23","2012-07-24","","18.0","0.0","38.0","0.0","a0Ni0000000Ap6MEAS"
"a0Ni0000000KVYxEAO","false","Ord-000128","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmEAAW","12000.0","-30000.0","","","","72","","Renewed and DownSold 15 users","Lafferty RF & Co Inc","2011-10-21","12000.0","2013-01-21","1000.0","20.0","1000.0","-2500.0","true","","2013-04-21","2520.0","","a0Di0000000Rx6REAS","","","true","","Closed - Renewed","","2013-04-20","2011-10-21","","18.0","0.0","15.0","-20.0","a0Ni0000000Ap6NEAS"
"a0Ni0000000KVZ1EAO","false","Ord-000132","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmXAAW","84000.0","0.0","","","","50","","Renewed","Quota Systems Inc.","2011-08-12","84000.0","2012-11-12","7000.0","35.0","7000.0","0.0","true","","2013-02-12","0.0","","a0Di0000000Rx6UEAS","","","true","","Closed - Renewed","","2013-02-11","2011-08-12","","18.0","0.0","35.0","0.0","a0Ni0000000Ap6REAS"
"a0Ni0000000KVYrEAO","false","Ord-000122","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:36:21.000Z","005i0000000aHqzAAE","2013-12-20T00:36:21.000Z","001i0000007PEmSAAW","216000.0","168000.0","","","","81","","Renewed with Upsell: Sold more licenses 120","G-L Veneer Co Inc.","2011-12-23","291600.0","2013-09-23","24300.0","162.0","18000.0","14000.0","true","","2013-12-23","1512.0","","a0Di0000000Rx6sEAC","","","true","","Closed - Renewed","a0Ni0000003dXjPEAU","2013-12-22","2011-12-23","","24.0","0.0","162.0","120.0","a0Ni0000000Ap6HEAS"
"a0Ni0000000KVYtEAO","false","Ord-000124","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnoAAG","79200.0","0.0","","","","","","Renewal","Harken Marketing Co","2013-09-27","79200.0","2015-06-27","6600.0","33.0","6600.0","0.0","true","","2015-09-27","0.0","","a0Di0000000Rx6UEAS","10","","true","","Open","","2015-09-26","2013-09-27","","24.0","0.0","33.0","0.0","a0Ni0000000Ap6JEAS"
"a0Ni0000000KVYsEAO","false","Ord-000123","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-01-29T18:59:20.000Z","005i0000000aHqzAAE","2014-01-29T18:59:20.000Z","001i0000007PEmKAAW","122400.0","2400.0","","","","126","","Renewed with Upsell: Sold extra product JKL","Hardy James G & Co","2012-07-10","122400.0","2013-04-10","10200.0","34.0","10200.0","200.0","true","","2013-07-10","1224.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2013-07-09","2012-07-10","","12.0","0.0","40.0","6.0","a0Ni0000000Ap6IEAS"
"a0Ni0000000KVYuEAO","false","Ord-000125","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEngAAG","331200.0","240000.0","","","","131","","Renewed with Upsell: Sold more licenses 100","Kahlert Assoc Inc","2012-09-24","331200.0","2014-06-24","27600.0","138.0","27600.0","20000.0","true","","2014-09-24","2736.0","","a0Di0000000Rx6sEAC","47","","true","","Open","","2014-09-23","2012-09-24","","24.0","0.0","138.0","100.0","a0Ni0000000Ap6KEAS"
"a0Ni0000000KVZ3EAO","false","Ord-000134","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnaAAG","61200.0","0.0","","","","146","","Renewed, Could have upsold if we had better UI","United Artists Theater Circuit","2012-10-18","61200.0","2014-01-18","5100.0","34.0","5100.0","0.0","true","","2014-04-18","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-04-17","2012-10-18","","18.0","0.0","34.0","0.0","a0Ni0000000Ap6TEAS"
