JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 43,USERLEVEL,-23,User 4,55,25,180,111,101,24,695,5514,18391
Adoption Test - Account 44,USERLEVEL,-23,User 4,30,24,115,51,229,11,852,5711,5842
Adoption Test - Account 45,USERLEVEL,-23,User 4,19,42,100,112,239,15,644,114,16278
Adoption Test - Account 46,USERLEVEL,-23,User 4,25,44,138,122,133,12,88,8875,3669
Adoption Test - Account 47,USERLEVEL,-23,User 4,49,30,87,82,141,56,188,7902,1887
Adoption Test - Account 48,USERLEVEL,-23,User 4,67,37,88,22,187,13,230,3147,8383
Adoption Test - Account 49,USERLEVEL,-23,User 4,100,15,178,129,119,4,517,1476,6891
Adoption Test - Account 50,USERLEVEL,-23,User 4,3,18,180,102,231,43,768,5160,7757
Adoption Test - Account 51,USERLEVEL,-23,User 4,35,13,104,70,101,19,334,5712,18926
Adoption Test - Account 52,USERLEVEL,-23,User 4,26,32,82,98,117,7,259,9724,9999
Adoption Test - Account 53,USERLEVEL,-23,User 4,94,12,176,10,152,27,824,5313,9583
Adoption Test - Account 54,USERLEVEL,-23,User 4,69,22,111,52,225,43,694,1115,7756
Adoption Test - Account 55,USERLEVEL,-23,User 4,55,33,55,147,165,43,632,1867,18166
Adoption Test - Account 56,USERLEVEL,-23,User 4,14,34,55,49,232,41,61,3631,1547
Adoption Test - Account 57,USERLEVEL,-23,User 4,94,24,71,101,178,32,448,5006,6368
Adoption Test - Account 58,USERLEVEL,-23,User 4,76,31,196,143,197,43,549,322,17740
Adoption Test - Account 59,USERLEVEL,-23,User 4,12,12,154,65,204,52,181,4006,4855
Adoption Test - Account 60,USERLEVEL,-23,User 4,61,48,104,133,129,23,224,2353,7996
Adoption Test - Account 61,USERLEVEL,-23,User 4,77,13,200,54,202,9,706,5998,4694
Adoption Test - Account 62,USERLEVEL,-23,User 4,70,15,178,140,159,47,855,2121,16847
Adoption Test - Account 63,USERLEVEL,-23,User 4,22,26,181,22,143,57,960,2541,10524
Adoption Test - Account 64,USERLEVEL,-23,User 4,70,24,112,96,195,17,115,3651,8048
Adoption Test - Account 65,USERLEVEL,-23,User 4,80,31,143,21,133,56,138,6271,8908
Adoption Test - Account 66,USERLEVEL,-23,User 4,82,25,113,43,142,40,682,8183,15999
Adoption Test - Account 67,USERLEVEL,-23,User 4,34,22,152,92,117,17,251,4231,16142
Adoption Test - Account 68,USERLEVEL,-23,User 4,75,17,114,44,124,19,595,1407,7198
Adoption Test - Account 69,USERLEVEL,-23,User 4,12,43,89,133,235,20,451,7435,19650
Adoption Test - Account 70,USERLEVEL,-23,User 4,86,29,83,22,177,40,769,1703,6230
Adoption Test - Account 71,USERLEVEL,-23,User 4,40,12,92,6,239,52,390,7900,19286
Adoption Test - Account 72,USERLEVEL,-23,User 4,28,15,90,136,202,23,995,4052,16959
Adoption Test - Account 73,USERLEVEL,-23,User 4,87,37,79,6,182,55,548,8968,17786
Adoption Test - Account 74,USERLEVEL,-23,User 4,75,33,165,74,145,39,471,6352,14113
Adoption Test - Account 75,USERLEVEL,-23,User 4,35,49,85,119,197,35,350,8489,16045
Adoption Test - Account 76,USERLEVEL,-23,User 4,24,13,181,127,198,58,97,3170,4964
Adoption Test - Account 77,USERLEVEL,-23,User 4,33,41,183,77,207,25,930,956,11834
Adoption Test - Account 78,USERLEVEL,-23,User 4,23,14,112,131,209,37,573,8444,1782
Adoption Test - Account 79,USERLEVEL,-23,User 4,20,20,71,143,144,7,937,568,12958
Adoption Test - Account 80,USERLEVEL,-23,User 4,52,19,64,75,152,29,745,8148,3789
Adoption Test - Account 81,USERLEVEL,-23,User 4,66,50,148,11,137,4,451,643,13700
Adoption Test - Account 82,USERLEVEL,-23,User 4,84,17,100,43,179,36,553,4404,8978
Adoption Test - Account 83,USERLEVEL,-23,User 4,45,40,64,87,169,48,195,2917,1072
Adoption Test - Account 84,USERLEVEL,-23,User 4,46,34,101,134,241,22,953,8555,7732
Adoption Test - Account 85,USERLEVEL,-23,User 4,14,41,51,74,135,33,144,9774,14575
Adoption Test - Account 86,USERLEVEL,-23,User 4,98,19,125,56,117,40,648,3127,1391
Adoption Test - Account 87,USERLEVEL,-23,User 4,36,37,94,42,192,38,771,1456,6954
Adoption Test - Account 88,USERLEVEL,-23,User 4,2,12,198,30,118,51,379,385,3615
Adoption Test - Account 89,USERLEVEL,-23,User 4,65,15,186,16,220,9,791,1013,12336
Adoption Test - Account 90,USERLEVEL,-23,User 4,53,10,58,97,225,54,370,7182,12166
Adoption Test - Account 91,USERLEVEL,-23,User 4,22,31,68,141,233,6,110,3783,13728
Adoption Test - Account 92,USERLEVEL,-23,User 4,24,21,195,56,211,8,811,3151,19733
Adoption Test - Account 93,USERLEVEL,-23,User 4,43,34,166,128,180,10,751,45,12829
Adoption Test - Account 94,USERLEVEL,-23,User 4,69,44,68,129,207,31,604,765,15828
Adoption Test - Account 95,USERLEVEL,-23,User 4,87,38,121,64,208,51,870,8959,13178
Adoption Test - Account 96,USERLEVEL,-23,User 4,58,44,132,78,183,27,794,9333,12580
Adoption Test - Account 97,USERLEVEL,-23,User 4,18,21,81,149,208,56,203,1257,18141
Adoption Test - Account 98,USERLEVEL,-23,User 4,23,17,137,121,104,37,353,4454,1800
Adoption Test - Account 99,USERLEVEL,-23,User 4,2,23,187,136,209,41,370,5697,6004
Adoption Test - Account 100,USERLEVEL,-23,User 4,59,49,161,112,126,20,371,4070,6325
Adoption Test - Account 101,USERLEVEL,-23,User 4,64,35,135,74,189,38,628,8957,1978
Adoption Test - Account 102,USERLEVEL,-23,User 4,68,38,83,84,228,2,105,3263,17343
Adoption Test - Account 103,USERLEVEL,-23,User 4,47,22,62,90,188,22,932,748,9184
Adoption Test - Account 104,USERLEVEL,-23,User 4,77,32,193,37,213,15,76,2413,14462
Adoption Test - Account 105,USERLEVEL,-23,User 4,46,10,198,12,194,21,674,3876,1762
Adoption Test - Account 106,USERLEVEL,-23,User 4,78,42,78,9,247,39,935,332,5768
Adoption Test - Account 107,USERLEVEL,-23,User 4,93,45,109,3,180,39,793,4255,9950
Adoption Test - Account 108,USERLEVEL,-23,User 4,10,27,196,72,153,37,690,8913,550
Adoption Test - Account 109,USERLEVEL,-23,User 4,95,49,50,40,203,33,782,8251,11775
Adoption Test - Account 110,USERLEVEL,-23,User 4,80,43,66,135,162,3,496,2779,723
Adoption Test - Account 111,USERLEVEL,-23,User 4,26,32,92,46,171,12,279,9150,4497
Adoption Test - Account 112,USERLEVEL,-23,User 4,13,33,50,94,157,53,174,5706,15501
Adoption Test - Account 113,USERLEVEL,-23,User 4,37,45,116,149,174,51,103,5161,17850
Adoption Test - Account 114,USERLEVEL,-23,User 4,63,37,146,139,198,13,158,6350,14691
Adoption Test - Account 115,USERLEVEL,-23,User 4,16,49,125,2,190,54,771,3922,11397
Adoption Test - Account 116,USERLEVEL,-23,User 4,56,37,177,66,161,5,705,9088,1811
Adoption Test - Account 117,USERLEVEL,-23,User 4,53,37,200,75,134,56,560,8775,17541
Adoption Test - Account 118,USERLEVEL,-23,User 4,86,28,148,23,170,6,459,9000,7533
Adoption Test - Account 1,USERLEVEL,-22,User 4,70,35,157,92,176,58,843,1245,11391
Adoption Test - Account 2,USERLEVEL,-22,User 4,65,47,124,22,168,58,364,9582,7683
Adoption Test - Account 3,USERLEVEL,-22,User 4,57,33,67,129,238,4,593,3580,14106
Adoption Test - Account 4,USERLEVEL,-22,User 4,63,18,188,96,203,32,314,8930,11105
Adoption Test - Account 5,USERLEVEL,-22,User 4,87,35,172,65,239,9,180,9213,15470
Adoption Test - Account 6,USERLEVEL,-22,User 4,66,32,73,135,217,46,119,536,8293
Adoption Test - Account 7,USERLEVEL,-22,User 4,92,17,73,141,224,40,843,4551,7805
Adoption Test - Account 8,USERLEVEL,-22,User 4,7,45,158,88,106,31,153,214,8272
Adoption Test - Account 9,USERLEVEL,-22,User 4,61,50,92,42,218,37,200,9987,17301
Adoption Test - Account 10,USERLEVEL,-22,User 4,21,37,87,54,224,16,197,3421,15758
Adoption Test - Account 11,USERLEVEL,-22,User 4,44,35,66,74,185,8,553,4151,17679
Adoption Test - Account 12,USERLEVEL,-22,User 4,76,32,55,51,156,42,68,8732,18539
Adoption Test - Account 13,USERLEVEL,-22,User 4,37,35,154,72,227,48,534,7191,17644
Adoption Test - Account 14,USERLEVEL,-22,User 4,73,26,150,11,240,33,897,5037,7713
Adoption Test - Account 15,USERLEVEL,-22,User 4,11,44,82,21,137,57,915,5292,12290
Adoption Test - Account 16,USERLEVEL,-22,User 4,67,47,135,69,140,26,350,5941,13583
Adoption Test - Account 17,USERLEVEL,-22,User 4,60,35,93,65,140,11,706,8367,18806
Adoption Test - Account 18,USERLEVEL,-22,User 4,10,38,168,141,183,37,151,8389,4496
Adoption Test - Account 19,USERLEVEL,-22,User 4,71,28,98,129,144,37,688,924,11239
Adoption Test - Account 20,USERLEVEL,-22,User 4,64,32,77,83,100,10,757,241,8710
Adoption Test - Account 21,USERLEVEL,-22,User 4,100,22,167,18,105,17,226,1029,1916
Adoption Test - Account 22,USERLEVEL,-22,User 4,1,15,69,77,165,25,644,3779,19239
Adoption Test - Account 23,USERLEVEL,-22,User 4,20,19,84,137,188,37,525,9374,19362
Adoption Test - Account 24,USERLEVEL,-22,User 4,26,28,75,126,236,21,580,4860,16619
Adoption Test - Account 25,USERLEVEL,-22,User 4,20,15,117,113,145,30,375,1042,2248
Adoption Test - Account 26,USERLEVEL,-22,User 4,41,18,119,26,167,2,267,8073,14362
Adoption Test - Account 27,USERLEVEL,-22,User 4,26,46,118,121,231,51,136,2208,2698
Adoption Test - Account 28,USERLEVEL,-22,User 4,81,15,50,87,140,21,913,7788,19759
Adoption Test - Account 29,USERLEVEL,-22,User 4,56,16,101,34,109,59,734,5363,9442
Adoption Test - Account 30,USERLEVEL,-22,User 4,4,49,109,74,125,5,858,4256,14867
Adoption Test - Account 31,USERLEVEL,-22,User 4,30,48,65,102,167,28,801,5519,7710
Adoption Test - Account 32,USERLEVEL,-22,User 4,65,16,52,109,171,33,210,1858,13090
Adoption Test - Account 33,USERLEVEL,-22,User 4,17,34,185,1,172,33,612,5537,8560
Adoption Test - Account 34,USERLEVEL,-22,User 4,38,18,110,61,207,18,991,1240,19260
Adoption Test - Account 35,USERLEVEL,-22,User 4,73,34,194,97,108,50,738,8435,9203
Adoption Test - Account 36,USERLEVEL,-22,User 4,15,15,102,23,180,8,787,278,1649
Adoption Test - Account 37,USERLEVEL,-22,User 4,18,32,189,74,119,56,169,5396,2214
Adoption Test - Account 38,USERLEVEL,-22,User 4,47,11,190,133,104,60,556,75,395
Adoption Test - Account 39,USERLEVEL,-22,User 4,94,35,143,120,159,31,337,3885,2548
Adoption Test - Account 40,USERLEVEL,-22,User 4,43,33,55,147,243,30,856,1172,5202
Adoption Test - Account 41,USERLEVEL,-22,User 4,39,41,52,59,180,38,485,8247,6938
Adoption Test - Account 42,USERLEVEL,-22,User 4,59,38,184,120,248,4,498,8340,5089
Adoption Test - Account 43,USERLEVEL,-22,User 4,49,21,138,59,184,47,590,6558,12809
Adoption Test - Account 44,USERLEVEL,-22,User 4,47,40,65,66,248,26,591,2632,6148
Adoption Test - Account 45,USERLEVEL,-22,User 4,6,14,166,51,223,55,94,1650,13055
Adoption Test - Account 46,USERLEVEL,-22,User 4,5,37,168,42,239,24,78,3837,2820
Adoption Test - Account 47,USERLEVEL,-22,User 4,80,15,54,144,189,47,47,8162,15096
Adoption Test - Account 48,USERLEVEL,-22,User 4,96,30,160,19,215,59,980,9908,3187
Adoption Test - Account 49,USERLEVEL,-22,User 4,62,12,186,96,225,33,125,1212,7514
Adoption Test - Account 50,USERLEVEL,-22,User 4,81,28,83,130,123,58,507,7165,4625
Adoption Test - Account 51,USERLEVEL,-22,User 4,76,19,144,102,236,36,371,537,10081
Adoption Test - Account 52,USERLEVEL,-22,User 4,63,48,146,60,197,47,482,1027,13017
Adoption Test - Account 53,USERLEVEL,-22,User 4,19,16,167,15,225,30,840,4310,10579
Adoption Test - Account 54,USERLEVEL,-22,User 4,17,46,82,21,157,7,800,9814,15328
Adoption Test - Account 55,USERLEVEL,-22,User 4,42,27,96,30,101,28,863,3651,1584
Adoption Test - Account 56,USERLEVEL,-22,User 4,36,21,105,31,183,41,20,8119,3213
Adoption Test - Account 57,USERLEVEL,-22,User 4,43,36,187,84,208,56,993,5197,4361
Adoption Test - Account 58,USERLEVEL,-22,User 4,89,25,182,61,135,37,822,3342,4993
Adoption Test - Account 59,USERLEVEL,-22,User 4,11,46,57,47,156,11,295,1780,8154
Adoption Test - Account 60,USERLEVEL,-22,User 4,60,18,82,146,123,38,172,1432,11132
Adoption Test - Account 61,USERLEVEL,-22,User 4,12,35,165,10,124,43,856,3300,8999
Adoption Test - Account 62,USERLEVEL,-22,User 4,82,18,118,124,224,21,33,8830,3242
Adoption Test - Account 63,USERLEVEL,-22,User 4,38,32,198,49,226,57,385,3827,9470
Adoption Test - Account 64,USERLEVEL,-22,User 4,20,20,194,22,170,32,577,9494,13964
Adoption Test - Account 65,USERLEVEL,-22,User 4,60,16,97,25,223,7,537,9485,9663
Adoption Test - Account 66,USERLEVEL,-22,User 4,24,39,154,53,160,51,917,413,11945
Adoption Test - Account 67,USERLEVEL,-22,User 4,11,10,69,18,194,32,757,3501,1191
Adoption Test - Account 68,USERLEVEL,-22,User 4,68,14,92,31,185,9,25,251,14299
Adoption Test - Account 69,USERLEVEL,-22,User 4,90,27,188,117,147,49,426,1848,13167
Adoption Test - Account 70,USERLEVEL,-22,User 4,9,44,58,58,141,8,989,8255,196
Adoption Test - Account 71,USERLEVEL,-22,User 4,40,43,95,62,136,21,867,3875,5954
Adoption Test - Account 72,USERLEVEL,-22,User 4,88,14,148,110,193,27,750,5225,18430
Adoption Test - Account 73,USERLEVEL,-22,User 4,28,40,69,23,224,59,477,7686,16775
Adoption Test - Account 74,USERLEVEL,-22,User 4,24,22,168,49,145,54,366,2584,14137
Adoption Test - Account 75,USERLEVEL,-22,User 4,25,44,200,41,160,28,735,4798,8591
Adoption Test - Account 76,USERLEVEL,-22,User 4,27,17,105,9,188,8,478,494,14985
Adoption Test - Account 77,USERLEVEL,-22,User 4,62,18,51,121,213,47,27,821,6290
Adoption Test - Account 78,USERLEVEL,-22,User 4,20,45,166,41,140,32,523,790,2827
Adoption Test - Account 79,USERLEVEL,-22,User 4,22,28,56,68,158,29,940,9103,3389
Adoption Test - Account 80,USERLEVEL,-22,User 4,89,33,147,26,149,50,851,7771,18612
Adoption Test - Account 81,USERLEVEL,-22,User 4,76,45,61,139,140,6,719,705,2182
Adoption Test - Account 82,USERLEVEL,-22,User 4,86,19,113,38,181,27,164,6969,10428
Adoption Test - Account 83,USERLEVEL,-22,User 4,73,43,123,90,140,20,687,6079,3519
Adoption Test - Account 84,USERLEVEL,-22,User 4,11,32,182,57,130,56,160,3544,18152
Adoption Test - Account 85,USERLEVEL,-22,User 4,30,26,141,125,231,50,852,7662,18348
Adoption Test - Account 86,USERLEVEL,-22,User 4,86,21,50,93,189,46,412,589,2732
Adoption Test - Account 87,USERLEVEL,-22,User 4,99,47,161,55,236,44,34,2706,14540
Adoption Test - Account 88,USERLEVEL,-22,User 4,92,20,144,144,145,54,442,5217,7254
Adoption Test - Account 89,USERLEVEL,-22,User 4,82,37,60,134,169,25,204,4731,5657
Adoption Test - Account 90,USERLEVEL,-22,User 4,25,10,103,84,194,5,659,267,3080
Adoption Test - Account 91,USERLEVEL,-22,User 4,42,28,161,48,236,24,127,260,1046
Adoption Test - Account 92,USERLEVEL,-22,User 4,48,47,170,62,177,33,895,2873,2243
Adoption Test - Account 93,USERLEVEL,-22,User 4,64,30,189,91,108,39,588,6106,11614
Adoption Test - Account 94,USERLEVEL,-22,User 4,43,48,159,13,167,11,74,5282,4543
Adoption Test - Account 95,USERLEVEL,-22,User 4,67,38,170,105,161,49,395,4678,5720
Adoption Test - Account 96,USERLEVEL,-22,User 4,75,49,131,84,238,8,429,7522,15727
Adoption Test - Account 97,USERLEVEL,-22,User 4,24,18,88,101,152,56,691,8485,10160
Adoption Test - Account 98,USERLEVEL,-22,User 4,50,25,190,127,248,34,765,7449,14045
Adoption Test - Account 99,USERLEVEL,-22,User 4,33,27,146,28,149,28,441,3385,8308
Adoption Test - Account 100,USERLEVEL,-22,User 4,26,38,126,139,105,42,128,2290,1866
Adoption Test - Account 101,USERLEVEL,-22,User 4,64,22,122,0,218,52,945,6002,5410
Adoption Test - Account 102,USERLEVEL,-22,User 4,58,23,170,47,156,19,631,3453,10530
Adoption Test - Account 103,USERLEVEL,-22,User 4,94,32,198,118,206,19,842,1558,5581
Adoption Test - Account 104,USERLEVEL,-22,User 4,22,47,56,150,188,32,335,7922,13815
Adoption Test - Account 105,USERLEVEL,-22,User 4,73,15,80,8,193,29,814,8958,4953
Adoption Test - Account 106,USERLEVEL,-22,User 4,96,41,167,28,100,13,919,2547,18943
Adoption Test - Account 107,USERLEVEL,-22,User 4,6,14,58,77,102,60,222,515,17679
Adoption Test - Account 108,USERLEVEL,-22,User 4,34,41,81,3,129,41,910,4937,13356
Adoption Test - Account 109,USERLEVEL,-22,User 4,40,28,62,134,185,54,108,3475,19039
Adoption Test - Account 110,USERLEVEL,-22,User 4,24,20,88,89,246,35,602,7574,5302
Adoption Test - Account 111,USERLEVEL,-22,User 4,36,16,186,18,240,57,230,4809,17749
Adoption Test - Account 112,USERLEVEL,-22,User 4,30,23,84,111,116,6,802,2920,12597
Adoption Test - Account 113,USERLEVEL,-22,User 4,93,31,167,150,160,2,925,4463,531
Adoption Test - Account 114,USERLEVEL,-22,User 4,1,40,162,31,133,55,505,5725,10689
Adoption Test - Account 115,USERLEVEL,-22,User 4,61,48,150,16,159,3,842,9131,10514
Adoption Test - Account 116,USERLEVEL,-22,User 4,97,39,133,39,239,53,638,7588,14912
Adoption Test - Account 117,USERLEVEL,-22,User 4,22,29,60,45,249,60,563,9331,18547
Adoption Test - Account 118,USERLEVEL,-22,User 4,72,24,138,6,104,58,403,9869,8207
Adoption Test - Account 1,USERLEVEL,-21,User 4,1,13,74,60,147,43,287,2965,13962
Adoption Test - Account 2,USERLEVEL,-21,User 4,88,24,141,1,120,16,169,8383,5984
Adoption Test - Account 3,USERLEVEL,-21,User 4,66,44,119,8,194,12,622,127,17729
Adoption Test - Account 4,USERLEVEL,-21,User 4,5,49,165,51,187,10,955,3118,7152
Adoption Test - Account 5,USERLEVEL,-21,User 4,13,39,56,82,213,6,179,6950,10196
Adoption Test - Account 6,USERLEVEL,-21,User 4,43,23,56,107,114,45,782,3291,7974
Adoption Test - Account 7,USERLEVEL,-21,User 4,36,11,167,94,143,49,734,9277,1563
Adoption Test - Account 8,USERLEVEL,-21,User 4,97,47,65,77,246,49,717,3912,17403
Adoption Test - Account 9,USERLEVEL,-21,User 4,8,10,154,32,130,9,84,6637,3264
Adoption Test - Account 10,USERLEVEL,-21,User 4,91,20,178,146,117,12,109,9169,4559
Adoption Test - Account 11,USERLEVEL,-21,User 4,94,37,99,74,179,44,670,3979,4264
Adoption Test - Account 12,USERLEVEL,-21,User 4,97,35,200,138,149,29,661,534,12925
Adoption Test - Account 13,USERLEVEL,-21,User 4,29,23,146,78,217,50,938,5304,16570
Adoption Test - Account 14,USERLEVEL,-21,User 4,5,48,81,7,211,1,495,126,1680
Adoption Test - Account 15,USERLEVEL,-21,User 4,65,31,74,44,165,41,392,9249,8676
Adoption Test - Account 16,USERLEVEL,-21,User 4,19,11,170,107,146,38,829,1610,11946
Adoption Test - Account 17,USERLEVEL,-21,User 4,80,44,149,126,153,6,104,1440,19485
Adoption Test - Account 18,USERLEVEL,-21,User 4,97,21,77,34,182,16,327,8085,1725
Adoption Test - Account 19,USERLEVEL,-21,User 4,86,37,129,150,225,15,427,45,9469
Adoption Test - Account 20,USERLEVEL,-21,User 4,64,43,51,17,132,18,715,5072,14269
Adoption Test - Account 21,USERLEVEL,-21,User 4,85,23,189,23,184,26,395,158,18900
Adoption Test - Account 22,USERLEVEL,-21,User 4,81,34,187,56,120,32,624,7655,9414
Adoption Test - Account 23,USERLEVEL,-21,User 4,20,38,72,67,162,56,933,7412,2538
Adoption Test - Account 24,USERLEVEL,-21,User 4,20,38,164,49,225,57,306,446,17380
Adoption Test - Account 25,USERLEVEL,-21,User 4,81,19,147,129,140,47,216,8975,4802
Adoption Test - Account 26,USERLEVEL,-21,User 4,45,35,173,66,211,35,631,9686,3753
Adoption Test - Account 27,USERLEVEL,-21,User 4,46,38,74,108,195,33,27,9505,13230
Adoption Test - Account 28,USERLEVEL,-21,User 4,84,28,93,46,175,13,357,1957,8770
Adoption Test - Account 29,USERLEVEL,-21,User 4,94,26,199,71,206,38,282,1135,4873
Adoption Test - Account 30,USERLEVEL,-21,User 4,75,14,114,42,168,10,674,8497,6745
Adoption Test - Account 31,USERLEVEL,-21,User 4,81,44,130,6,177,10,937,8377,3670
Adoption Test - Account 32,USERLEVEL,-21,User 4,54,38,163,9,202,56,879,8537,5082
Adoption Test - Account 33,USERLEVEL,-21,User 4,93,18,197,139,239,39,293,3280,1778
Adoption Test - Account 34,USERLEVEL,-21,User 4,83,36,129,41,142,48,828,3812,8193
Adoption Test - Account 35,USERLEVEL,-21,User 4,0,43,193,89,146,32,489,3037,11319
Adoption Test - Account 36,USERLEVEL,-21,User 4,5,45,101,143,238,59,387,2110,9308
Adoption Test - Account 37,USERLEVEL,-21,User 4,90,48,147,29,242,17,239,5116,10481
Adoption Test - Account 38,USERLEVEL,-21,User 4,43,25,143,8,249,46,677,3976,13879
Adoption Test - Account 39,USERLEVEL,-21,User 4,72,46,96,109,208,39,412,7450,18543
Adoption Test - Account 40,USERLEVEL,-21,User 4,37,38,197,63,231,39,174,5445,9887
Adoption Test - Account 41,USERLEVEL,-21,User 4,41,49,71,146,225,49,726,8111,4100
Adoption Test - Account 42,USERLEVEL,-21,User 4,20,24,149,44,188,48,29,4676,13271
Adoption Test - Account 43,USERLEVEL,-21,User 4,95,14,125,95,227,56,66,119,19746
Adoption Test - Account 44,USERLEVEL,-21,User 4,84,34,94,21,178,28,160,9454,19694
Adoption Test - Account 45,USERLEVEL,-21,User 4,33,39,92,142,153,50,487,7718,8788
Adoption Test - Account 46,USERLEVEL,-21,User 4,3,38,159,77,207,60,767,3966,8797
Adoption Test - Account 47,USERLEVEL,-21,User 4,92,43,82,25,240,60,966,6725,18482
Adoption Test - Account 48,USERLEVEL,-21,User 4,48,35,184,121,170,33,467,6177,15381
Adoption Test - Account 49,USERLEVEL,-21,User 4,55,25,148,62,138,11,168,6637,17584
Adoption Test - Account 50,USERLEVEL,-21,User 4,28,36,189,80,188,17,853,4543,10536
Adoption Test - Account 51,USERLEVEL,-21,User 4,83,19,122,7,194,34,239,3297,12013
Adoption Test - Account 52,USERLEVEL,-21,User 4,64,35,191,40,168,47,225,8977,3422
Adoption Test - Account 53,USERLEVEL,-21,User 4,67,41,150,100,168,6,784,4751,13094
Adoption Test - Account 54,USERLEVEL,-21,User 4,59,38,174,117,227,54,988,2651,15158
Adoption Test - Account 55,USERLEVEL,-21,User 4,31,37,116,111,177,7,676,626,5989
Adoption Test - Account 56,USERLEVEL,-21,User 4,4,11,76,15,160,1,970,5404,18451
Adoption Test - Account 57,USERLEVEL,-21,User 4,45,26,179,61,115,20,112,2180,15630
Adoption Test - Account 58,USERLEVEL,-21,User 4,2,12,50,31,187,60,543,7323,17921
Adoption Test - Account 59,USERLEVEL,-21,User 4,69,28,121,19,143,22,537,8108,14388
Adoption Test - Account 60,USERLEVEL,-21,User 4,28,11,150,7,166,44,116,6799,12589
Adoption Test - Account 61,USERLEVEL,-21,User 4,67,48,72,7,172,57,118,7127,18500
Adoption Test - Account 62,USERLEVEL,-21,User 4,83,35,118,74,112,37,285,8901,19948
Adoption Test - Account 63,USERLEVEL,-21,User 4,28,45,154,133,196,4,319,7622,3876
Adoption Test - Account 64,USERLEVEL,-21,User 4,28,41,194,141,155,4,70,4172,7313
Adoption Test - Account 65,USERLEVEL,-21,User 4,78,18,149,123,222,31,906,1170,7720
Adoption Test - Account 66,USERLEVEL,-21,User 4,60,18,119,127,120,9,16,2744,7798
Adoption Test - Account 67,USERLEVEL,-21,User 4,80,44,106,33,138,8,658,2062,19353
Adoption Test - Account 68,USERLEVEL,-21,User 4,93,29,191,114,147,41,193,6844,14672
Adoption Test - Account 69,USERLEVEL,-21,User 4,13,38,200,25,227,53,636,4077,19718
Adoption Test - Account 70,USERLEVEL,-21,User 4,80,16,190,147,135,15,645,2607,156
Adoption Test - Account 71,USERLEVEL,-21,User 4,93,31,85,101,143,60,585,8222,5498
Adoption Test - Account 72,USERLEVEL,-21,User 4,22,32,162,83,102,8,875,1734,9850
Adoption Test - Account 73,USERLEVEL,-21,User 4,52,41,93,23,146,13,403,7571,17103
Adoption Test - Account 74,USERLEVEL,-21,User 4,27,23,164,34,139,39,902,3805,15527
Adoption Test - Account 75,USERLEVEL,-21,User 4,27,20,114,43,205,57,315,5921,2628
Adoption Test - Account 76,USERLEVEL,-21,User 4,95,41,133,12,225,3,754,8856,14584
Adoption Test - Account 77,USERLEVEL,-21,User 4,86,30,193,57,125,18,85,1968,11078
Adoption Test - Account 78,USERLEVEL,-21,User 4,34,16,102,25,156,8,780,6086,13285
Adoption Test - Account 79,USERLEVEL,-21,User 4,71,31,137,146,180,18,422,7671,14317
Adoption Test - Account 80,USERLEVEL,-21,User 4,56,38,138,86,136,8,621,5667,19412
Adoption Test - Account 81,USERLEVEL,-21,User 4,6,38,184,10,106,1,292,1031,3410
Adoption Test - Account 82,USERLEVEL,-21,User 4,63,45,163,124,116,26,576,732,269
Adoption Test - Account 83,USERLEVEL,-21,User 4,61,27,175,134,129,45,400,4533,15481
Adoption Test - Account 84,USERLEVEL,-21,User 4,19,32,152,69,129,38,324,5533,8823
Adoption Test - Account 85,USERLEVEL,-21,User 4,91,32,66,122,151,8,227,5369,4246
Adoption Test - Account 86,USERLEVEL,-21,User 4,17,29,55,147,181,24,309,4066,14425
Adoption Test - Account 87,USERLEVEL,-21,User 4,52,18,130,35,165,2,268,6681,17244
Adoption Test - Account 88,USERLEVEL,-21,User 4,62,31,61,142,226,46,456,8912,1784
Adoption Test - Account 89,USERLEVEL,-21,User 4,43,33,79,86,197,56,450,1493,12106
Adoption Test - Account 90,USERLEVEL,-21,User 4,31,36,175,126,124,23,728,1727,14625
Adoption Test - Account 91,USERLEVEL,-21,User 4,75,24,199,127,205,41,395,6322,10574
Adoption Test - Account 92,USERLEVEL,-21,User 4,86,17,94,87,200,58,936,3091,10560
Adoption Test - Account 93,USERLEVEL,-21,User 4,34,33,187,26,101,24,143,3808,4166
Adoption Test - Account 94,USERLEVEL,-21,User 4,30,28,166,101,197,25,405,4778,17309
Adoption Test - Account 95,USERLEVEL,-21,User 4,29,35,156,108,244,29,694,5181,19222
Adoption Test - Account 96,USERLEVEL,-21,User 4,83,34,80,8,109,15,250,3694,3989
Adoption Test - Account 97,USERLEVEL,-21,User 4,44,50,86,119,230,13,385,7915,9576
Adoption Test - Account 98,USERLEVEL,-21,User 4,26,10,150,14,247,41,29,9460,7697
Adoption Test - Account 99,USERLEVEL,-21,User 4,82,28,82,11,143,32,951,1809,7252
Adoption Test - Account 100,USERLEVEL,-21,User 4,10,42,107,123,231,44,678,6285,19189
Adoption Test - Account 101,USERLEVEL,-21,User 4,19,29,149,150,218,5,55,6145,12559
